,same_side,heads,person,coin
88193,1,0,8,20
88194,1,0,8,20
88195,0,1,8,20
88196,1,1,8,20
88197,1,1,8,20
88198,0,0,8,20
88199,0,1,8,20
88200,1,1,8,20
88201,0,0,8,20
88202,0,1,8,20
88203,0,0,8,20
88204,0,1,8,20
88205,1,1,8,20
88206,1,1,8,20
88207,1,1,8,20
88208,0,0,8,20
88209,0,1,8,20
88210,1,1,8,20
88211,1,1,8,20
88212,1,1,8,20
88213,0,0,8,20
88214,1,0,8,20
88215,1,0,8,20
88216,0,1,8,20
88217,0,0,8,20
88218,0,1,8,20
88219,0,0,8,20
88220,0,1,8,20
88221,1,1,8,20
88222,1,1,8,20
88223,1,1,8,20
88224,1,1,8,20
88225,1,1,8,20
88226,1,1,8,20
88227,0,0,8,20
88228,1,0,8,20
88229,1,0,8,20
88230,0,1,8,20
88231,1,1,8,20
88232,0,0,8,20
88233,1,0,8,20
88234,1,0,8,20
88235,0,1,8,20
88236,0,0,8,20
88237,0,1,8,20
88238,1,1,8,20
88239,1,1,8,20
88240,1,1,8,20
88241,0,0,8,20
88242,0,1,8,20
88243,1,1,8,20
88244,1,1,8,20
88245,0,0,8,20
88246,1,0,8,20
88247,1,0,8,20
88248,1,0,8,20
88249,1,1,8,20
88250,1,1,8,20
88251,1,1,8,20
88252,0,0,8,20
88253,1,0,8,20
88254,1,0,8,20
88255,1,0,8,20
88256,0,1,8,20
88257,1,1,8,20
88258,1,1,8,20
88259,1,1,8,20
88260,1,1,8,20
88261,0,0,8,20
88262,0,1,8,20
88263,0,0,8,20
88264,1,0,8,20
88265,1,0,8,20
88266,0,1,8,20
88267,0,0,8,20
88268,0,1,8,20
88269,0,0,8,20
88270,1,0,8,20
88271,0,1,8,20
88272,1,1,8,20
88273,1,1,8,20
88274,1,1,8,20
88275,0,0,8,20
88276,1,0,8,20
88277,1,0,8,20
88278,0,1,8,20
88279,1,1,8,20
88280,1,1,8,20
88281,1,1,8,20
88282,1,1,8,20
88283,0,0,8,20
88284,0,1,8,20
88285,0,0,8,20
88286,0,1,8,20
88287,1,1,8,20
88288,0,0,8,20
88289,0,1,8,20
88290,1,1,8,20
88291,1,1,8,20
88292,1,1,8,20
88293,1,1,8,20
88294,1,1,8,20
88295,1,1,8,20
88296,1,1,8,20
88297,1,1,8,20
88298,0,0,8,20
88299,1,0,8,20
88300,1,0,8,20
88301,0,1,8,20
88302,1,1,8,20
88303,1,1,8,20
88304,1,1,8,20
88305,0,0,8,20
88306,1,0,8,20
88307,0,1,8,20
88308,0,0,8,20
88309,0,1,8,20
88310,1,1,8,20
88311,0,0,8,20
88312,0,1,8,20
88313,1,1,8,20
88314,1,1,8,20
88315,0,0,8,20
88316,0,1,8,20
88317,0,0,8,20
88318,0,1,8,20
88319,1,1,8,20
88320,1,1,8,20
88321,0,0,8,20
88322,0,1,8,20
88323,0,0,8,20
88324,1,0,8,20
88325,1,0,8,20
88326,0,1,8,20
88327,0,0,8,20
88328,1,0,8,20
88329,1,0,8,20
88330,0,1,8,20
88331,0,0,8,20
88332,0,1,8,20
88333,1,1,8,20
88334,0,0,8,20
88335,1,0,8,20
88336,0,1,8,20
88337,1,1,8,20
88338,0,0,8,20
88339,1,0,8,20
88340,1,0,8,20
88341,1,0,8,20
88342,0,1,8,20
88343,0,0,8,20
88344,1,0,8,20
88345,0,1,8,20
88346,1,1,8,20
88347,0,0,8,20
88348,1,1,8,20
88349,1,1,8,20
88350,0,0,8,20
88351,1,0,8,20
88352,0,1,8,20
88353,1,1,8,20
88354,1,1,8,20
88355,1,1,8,20
88356,1,1,8,20
88357,0,0,8,20
88358,0,1,8,20
88359,0,0,8,20
88360,1,0,8,20
88361,0,1,8,20
88362,1,1,8,20
88363,0,0,8,20
88364,1,0,8,20
88365,0,1,8,20
88366,1,1,8,20
88367,1,1,8,20
88368,1,1,8,20
88369,1,1,8,20
88370,1,1,8,20
88371,0,0,8,20
88372,1,0,8,20
88373,0,1,8,20
88374,1,1,8,20
88375,1,1,8,20
88376,1,1,8,20
88377,0,0,8,20
88378,0,1,8,20
88379,0,0,8,20
88380,1,0,8,20
88381,0,1,8,20
88382,0,0,8,20
88383,1,0,8,20
88384,1,0,8,20
88385,0,1,8,20
88386,1,1,8,20
88387,0,0,8,20
88388,0,1,8,20
88389,0,0,8,20
88390,1,0,8,20
88391,1,0,8,20
88392,1,0,8,20
88393,0,1,8,20
88394,0,0,8,20
88395,0,1,8,20
88396,1,1,8,20
88397,1,1,8,20
88398,0,0,8,20
88399,0,1,8,20
88400,0,0,8,20
88401,0,1,8,20
88402,1,1,8,20
88403,0,0,8,20
88404,1,0,8,20
88405,1,0,8,20
88406,1,0,8,20
88407,1,0,8,20
88408,0,1,8,20
88409,0,0,8,20
88410,0,1,8,20
88411,1,1,8,20
88412,0,0,8,20
88413,1,0,8,20
88414,1,0,8,20
88415,1,0,8,20
88416,1,0,8,20
88417,1,0,8,20
88418,1,0,8,20
88419,1,0,8,20
88420,1,0,8,20
88421,1,0,8,20
88422,1,0,8,20
88423,1,0,8,20
88424,1,0,8,20
88425,1,0,8,20
88426,0,1,8,20
88427,0,0,8,20
88428,0,1,8,20
88429,1,1,8,20
88430,0,0,8,20
88431,0,1,8,20
88432,1,1,8,20
88433,0,0,8,20
88434,0,1,8,20
88435,1,1,8,20
88436,1,1,8,20
88437,0,0,8,20
88438,0,1,8,20
88439,0,0,8,20
88440,0,1,8,20
88441,0,0,8,20
88442,0,1,8,20
88443,0,0,8,20
88444,0,1,8,20
88445,0,0,8,20
88446,0,1,8,20
88447,1,1,8,20
88448,0,0,8,20
88449,0,1,8,20
88450,0,0,8,20
88451,0,1,8,20
88452,1,1,8,20
88453,1,1,8,20
88454,0,0,8,20
88455,1,0,8,20
88456,0,1,8,20
88457,0,0,8,20
88458,0,1,8,20
88459,1,1,8,20
88460,0,0,8,20
88461,0,1,8,20
88462,0,0,8,20
88463,0,1,8,20
88464,0,0,8,20
88465,0,1,8,20
88466,0,0,8,20
88467,0,1,8,20
88468,1,1,8,20
88469,0,0,8,20
88470,0,1,8,20
88471,1,1,8,20
88472,0,0,8,20
88473,0,1,8,20
88474,1,1,8,20
88475,0,0,8,20
88476,0,1,8,20
88477,1,1,8,20
88478,1,1,8,20
88479,1,1,8,20
88480,1,1,8,20
88481,0,0,8,20
88482,1,0,8,20
88483,1,0,8,20
88484,0,1,8,20
88485,0,0,8,20
88486,0,1,8,20
88487,1,1,8,20
88488,1,1,8,20
88489,1,1,8,20
88490,0,0,8,20
88491,1,0,8,20
88492,1,0,8,20
88493,1,0,8,20
88494,0,1,8,20
88495,0,0,8,20
88496,0,1,8,20
88497,1,1,8,20
88498,1,1,8,20
88499,0,0,8,20
88500,1,0,8,20
88501,0,1,8,20
88502,0,0,8,20
88503,1,0,8,20
88504,1,0,8,20
88505,1,0,8,20
88506,0,1,8,20
88507,1,1,8,20
88508,0,0,8,20
88509,0,1,8,20
88510,0,0,8,20
88511,0,1,8,20
88512,0,0,8,20
88513,1,0,8,20
88514,0,1,8,20
88515,0,0,8,20
88516,1,0,8,20
88517,0,1,8,20
88518,1,1,8,20
88519,0,0,8,20
88520,1,0,8,20
88521,0,1,8,20
88522,1,1,8,20
88523,0,0,8,20
88524,1,0,8,20
88525,1,0,8,20
88526,1,0,8,20
88527,0,1,8,20
88528,0,0,8,20
88529,0,1,8,20
88530,0,0,8,20
88531,1,0,8,20
88532,1,0,8,20
88533,0,1,8,20
88534,0,0,8,20
88535,1,0,8,20
88536,1,0,8,20
88537,1,0,8,20
88538,1,0,8,20
88539,1,0,8,20
88540,1,0,8,20
88541,0,1,8,20
88542,0,0,8,20
88543,1,0,8,20
88544,1,0,8,20
88545,0,1,8,20
88546,1,1,8,20
88547,0,0,8,20
88548,0,1,8,20
88549,0,0,8,20
88550,1,0,8,20
88551,1,0,8,20
88552,0,1,8,20
88553,0,0,8,20
88554,0,1,8,20
88555,0,0,8,20
88556,1,0,8,20
88557,1,0,8,20
88558,0,1,8,20
88559,1,1,8,20
88560,1,1,8,20
88561,0,0,8,20
88562,1,0,8,20
88563,1,0,8,20
88564,1,0,8,20
88565,1,0,8,20
88566,1,0,8,20
88567,0,1,8,20
88568,0,0,8,20
88569,0,1,8,20
88570,1,1,8,20
88571,1,1,8,20
88572,1,1,8,20
88573,1,1,8,20
88574,0,0,8,20
88575,1,0,8,20
88576,1,0,8,20
88577,1,0,8,20
88578,0,1,8,20
88579,0,0,8,20
88580,1,0,8,20
88581,0,1,8,20
88582,1,1,8,20
88583,1,1,8,20
88584,1,1,8,20
88585,1,1,8,20
88586,1,1,8,20
88587,1,1,8,20
88588,1,1,8,20
88589,0,0,8,20
88590,0,1,8,20
88591,1,1,8,20
88592,1,1,8,20
88593,0,0,8,20
88594,0,1,8,20
88595,1,1,8,20
88596,1,1,8,20
88597,1,1,8,20
88598,1,1,8,20
88599,1,1,8,20
88600,0,0,8,20
88601,1,0,8,20
88602,1,0,8,20
88603,1,0,8,20
88604,1,0,8,20
88605,0,1,8,20
88606,0,0,8,20
88607,0,1,8,20
88608,0,0,8,20
88609,0,1,8,20
88610,1,1,8,20
88611,0,0,8,20
88612,0,1,8,20
88613,1,1,8,20
88614,1,1,8,20
88615,0,0,8,20
88616,1,0,8,20
88617,0,1,8,20
88618,0,0,8,20
88619,1,0,8,20
88620,0,1,8,20
88621,1,1,8,20
88622,1,1,8,20
88623,1,1,8,20
88624,0,0,8,20
88625,0,1,8,20
88626,0,0,8,20
88627,1,0,8,20
88628,1,0,8,20
88629,1,0,8,20
88630,0,1,8,20
88631,1,1,8,20
88632,0,0,8,20
88633,0,1,8,20
88634,1,1,8,20
88635,0,0,8,20
88636,0,1,8,20
88637,0,0,8,20
88638,0,1,8,20
88639,0,0,8,20
88640,1,0,8,20
88641,0,1,8,20
88642,1,1,8,20
88643,0,0,8,20
88644,1,0,8,20
88645,1,1,8,20
88646,0,0,8,20
88647,1,0,8,20
88648,1,0,8,20
88649,1,0,8,20
88650,0,1,8,20
88651,1,1,8,20
88652,0,0,8,20
88653,0,1,8,20
88654,0,0,8,20
88655,0,1,8,20
88656,0,0,8,20
88657,0,1,8,20
88658,0,0,8,20
88659,1,0,8,20
88660,1,0,8,20
88661,1,0,8,20
88662,1,0,8,20
88663,1,0,8,20
88664,0,1,8,20
88665,1,1,8,20
88666,1,1,8,20
88667,1,1,8,20
88668,0,0,8,20
88669,0,1,8,20
88670,1,1,8,20
88671,0,0,8,20
88672,1,0,8,20
88673,0,1,8,20
88674,0,0,8,20
88675,0,1,8,20
88676,1,1,8,20
88677,0,0,8,20
88678,1,0,8,20
88679,0,1,8,20
88680,0,0,8,20
88681,1,0,8,20
88682,0,1,8,20
88683,1,1,8,20
88684,1,1,8,20
88685,1,1,8,20
88686,0,0,8,20
88687,0,1,8,20
88688,0,0,8,20
88689,0,1,8,20
88690,0,0,8,20
88691,0,1,8,20
88692,1,1,8,20
88693,0,0,8,20
88694,1,0,8,20
88695,0,1,8,20
88696,1,1,8,20
88697,0,0,8,20
88698,0,1,8,20
88699,1,1,8,20
88700,0,0,8,20
88701,0,1,8,20
88702,1,1,8,20
88703,0,0,8,20
88704,1,0,8,20
88705,1,0,8,20
88706,0,1,8,20
88707,0,0,8,20
88708,0,1,8,20
88709,1,1,8,20
88710,1,1,8,20
88711,0,0,8,20
88712,0,1,8,20
88713,0,0,8,20
88714,0,1,8,20
88715,1,1,8,20
88716,1,1,8,20
88717,0,0,8,20
88718,0,1,8,20
88719,1,1,8,20
88720,0,0,8,20
88721,1,0,8,20
88722,0,1,8,20
88723,0,0,8,20
88724,1,0,8,20
88725,0,1,8,20
88726,0,0,8,20
88727,0,1,8,20
88728,1,1,8,20
88729,0,0,8,20
88730,1,0,8,20
88731,1,0,8,20
88732,0,1,8,20
88733,1,1,8,20
88734,1,1,8,20
88735,0,0,8,20
88736,1,0,8,20
88737,0,1,8,20
88738,0,0,8,20
88739,1,0,8,20
88740,0,1,8,20
88741,1,1,8,20
88742,0,0,8,20
88743,0,1,8,20
88744,0,0,8,20
88745,1,0,8,20
88746,1,0,8,20
88747,1,0,8,20
88748,0,1,8,20
88749,1,1,8,20
88750,0,0,8,20
88751,1,0,8,20
88752,0,1,8,20
88753,1,1,8,20
88754,0,0,8,20
88755,1,0,8,20
88756,1,0,8,20
88757,0,1,8,20
88758,1,1,8,20
88759,0,0,8,20
88760,1,0,8,20
88761,0,1,8,20
88762,1,1,8,20
88763,1,1,8,20
88764,1,1,8,20
88765,1,1,8,20
88766,0,0,8,20
88767,1,0,8,20
88768,1,0,8,20
88769,0,1,8,20
88770,0,0,8,20
88771,1,0,8,20
88772,0,1,8,20
88773,0,0,8,20
88774,0,1,8,20
88775,1,1,8,20
88776,1,1,8,20
88777,0,0,8,20
88778,1,0,8,20
88779,0,1,8,20
88780,0,0,8,20
88781,1,0,8,20
88782,1,0,8,20
88783,1,0,8,20
88784,0,1,8,20
88785,1,1,8,20
88786,0,0,8,20
88787,0,1,8,20
88788,0,0,8,20
88789,1,0,8,20
88790,1,0,8,20
88791,1,0,8,20
88792,1,0,8,20
88793,0,1,8,20
88794,0,0,8,20
88795,1,0,8,20
88796,1,0,8,20
88797,1,0,8,20
88798,1,0,8,20
88799,1,0,8,20
88800,0,1,8,20
88801,1,1,8,20
88802,1,1,8,20
88803,1,1,8,20
88804,0,0,8,20
88805,0,1,8,20
88806,1,1,8,20
88807,1,1,8,20
88808,1,1,8,20
88809,1,1,8,20
88810,1,1,8,20
88811,0,0,8,20
88812,1,0,8,20
88813,1,0,8,20
88814,1,0,8,20
88815,1,0,8,20
88816,0,1,8,20
88817,1,1,8,20
88818,0,0,8,20
88819,1,0,8,20
88820,1,0,8,20
88821,0,1,8,20
88822,0,0,8,20
88823,0,1,8,20
88824,1,1,8,20
88825,1,1,8,20
88826,1,1,8,20
88827,1,1,8,20
88828,0,0,8,20
88829,0,1,8,20
88830,0,0,8,20
88831,1,0,8,20
88832,0,1,8,20
88833,1,1,8,20
88834,0,0,8,20
88835,1,0,8,20
88836,1,0,8,20
88837,0,1,8,20
88838,1,1,8,20
88839,0,0,8,20
88840,1,0,8,20
88841,1,0,8,20
88842,0,1,8,20
88843,1,1,8,20
88844,1,1,8,20
88845,1,1,8,20
88846,1,1,8,20
88847,0,0,8,20
88848,0,1,8,20
88849,1,1,8,20
88850,1,1,8,20
88851,0,0,8,20
88852,0,1,8,20
88853,1,1,8,20
88854,1,1,8,20
88855,1,1,8,20
88856,0,0,8,20
88857,0,1,8,20
88858,1,1,8,20
88859,1,1,8,20
88860,1,1,8,20
88861,0,0,8,20
88862,0,1,8,20
88863,1,1,8,20
88864,0,0,8,20
88865,0,1,8,20
88866,1,1,8,20
88867,0,0,8,20
88868,1,0,8,20
88869,1,0,8,20
88870,1,0,8,20
88871,0,1,8,20
88872,1,1,8,20
88873,0,0,8,20
88874,0,1,8,20
88875,0,0,8,20
88876,0,1,8,20
88877,0,0,8,20
88878,0,1,8,20
88879,0,0,8,20
88880,1,0,8,20
88881,1,0,8,20
88882,0,1,8,20
88883,1,1,8,20
88884,1,1,8,20
88885,0,0,8,20
88886,1,0,8,20
88887,0,1,8,20
88888,1,1,8,20
88889,0,0,8,20
88890,1,0,8,20
88891,1,0,8,20
88892,0,1,8,20
88893,1,1,8,20
88894,1,1,8,20
88895,1,1,8,20
88896,1,1,8,20
88897,0,0,8,20
88898,0,1,8,20
88899,1,1,8,20
88900,0,0,8,20
88901,1,0,8,20
88902,1,0,8,20
88903,1,0,8,20
88904,0,1,8,20
88905,0,0,8,20
88906,0,1,8,20
88907,0,0,8,20
88908,1,0,8,20
88909,1,0,8,20
88910,0,1,8,20
88911,1,1,8,20
88912,0,0,8,20
88913,0,1,8,20
88914,1,1,8,20
88915,0,0,8,20
88916,0,1,8,20
88917,1,1,8,20
88918,1,1,8,20
88919,1,1,8,20
88920,0,0,8,20
88921,0,1,8,20
88922,1,1,8,20
88923,1,1,8,20
88924,0,0,8,20
88925,0,1,8,20
88926,1,1,8,20
88927,0,0,8,20
88928,1,0,8,20
88929,1,0,8,20
88930,0,1,8,20
88931,0,0,8,20
88932,0,1,8,20
88933,0,0,8,20
88934,1,0,8,20
88935,0,1,8,20
88936,1,1,8,20
88937,0,0,8,20
88938,0,1,8,20
88939,0,0,8,20
88940,0,1,8,20
88941,1,1,8,20
88942,0,0,8,20
88943,0,1,8,20
88944,0,0,8,20
88945,1,0,8,20
88946,0,1,8,20
88947,0,0,8,20
88948,1,0,8,20
88949,0,1,8,20
88950,0,0,8,20
88951,0,1,8,20
88952,0,0,8,20
88953,0,1,8,20
88954,0,0,8,20
88955,1,0,8,20
88956,1,0,8,20
88957,1,0,8,20
88958,1,0,8,20
88959,0,1,8,20
88960,1,1,8,20
88961,0,0,8,20
88962,0,1,8,20
88963,1,1,8,20
88964,0,0,8,20
88965,1,0,8,20
88966,1,0,8,20
88967,1,0,8,20
88968,1,0,8,20
88969,1,0,8,20
88970,0,1,8,20
88971,0,0,8,20
88972,1,0,8,20
88973,0,1,8,20
88974,0,0,8,20
88975,1,0,8,20
88976,0,1,8,20
88977,1,1,8,20
88978,1,1,8,20
88979,0,0,8,20
88980,0,1,8,20
88981,0,0,8,20
88982,0,1,8,20
88983,1,1,8,20
88984,0,0,8,20
88985,0,1,8,20
88986,1,1,8,20
88987,1,1,8,20
88988,0,0,8,20
88989,0,1,8,20
88990,0,0,8,20
88991,1,0,8,20
88992,1,0,8,20
88993,0,1,8,20
88994,1,1,8,20
88995,1,1,8,20
88996,1,1,8,20
88997,0,0,8,20
88998,1,0,8,20
88999,1,0,8,20
89000,0,1,8,20
89001,0,0,8,20
89002,1,0,8,20
89003,1,0,8,20
89004,0,1,8,20
89005,0,0,8,20
89006,1,0,8,20
89007,1,0,8,20
89008,1,0,8,20
89009,0,1,8,20
89010,0,0,8,20
89011,1,0,8,20
89012,1,0,8,20
89013,1,0,8,20
89014,0,1,8,20
89015,1,1,8,20
89016,0,0,8,20
89017,1,0,8,20
89018,0,1,8,20
89019,0,0,8,20
89020,0,1,8,20
89021,0,0,8,20
89022,0,1,8,20
89023,0,0,8,20
89024,0,1,8,20
89025,1,1,8,20
89026,1,1,8,20
89027,1,1,8,20
89028,1,1,8,20
89029,1,1,8,20
89030,1,1,8,20
89031,1,1,8,20
89032,1,1,8,20
89033,0,0,8,20
89034,0,1,8,20
89035,0,0,8,20
89036,1,0,8,20
89037,1,0,8,20
89038,0,1,8,20
89039,0,0,8,20
89040,0,1,8,20
89041,1,1,8,20
89042,0,0,8,20
89043,1,0,8,20
89044,0,1,8,20
89045,0,0,8,20
89046,0,1,8,20
89047,1,1,8,20
89048,0,0,8,20
89049,1,0,8,20
89050,1,0,8,20
89051,0,1,8,20
89052,0,0,8,20
89053,0,1,8,20
89054,1,1,8,20
89055,1,1,8,20
89056,0,0,8,20
89057,1,0,8,20
89058,0,1,8,20
89059,0,0,8,20
89060,1,0,8,20
89061,0,1,8,20
89062,0,0,8,20
89063,1,0,8,20
89064,1,0,8,20
89065,1,0,8,20
89066,1,0,8,20
89067,1,0,8,20
89068,0,1,8,20
89069,0,0,8,20
89070,0,1,8,20
89071,0,0,8,20
89072,1,0,8,20
89073,1,0,8,20
89074,1,0,8,20
89075,0,1,8,20
89076,0,0,8,20
89077,0,1,8,20
89078,0,0,8,20
89079,1,0,8,20
89080,0,1,8,20
89081,0,0,8,20
89082,0,1,8,20
89083,0,0,8,20
89084,1,0,8,20
89085,0,1,8,20
89086,0,0,8,20
89087,1,0,8,20
89088,1,0,8,20
89089,1,0,8,20
89090,1,0,8,20
89091,0,1,8,20
89092,1,1,8,20
89093,0,0,8,20
89094,1,0,8,20
89095,0,1,8,20
89096,1,1,8,20
89097,0,0,8,20
89098,0,1,8,20
89099,1,1,8,20
89100,0,0,8,20
89101,0,1,8,20
89102,1,1,8,20
89103,0,0,8,20
89104,1,0,8,20
89105,0,1,8,20
89106,0,0,8,20
89107,1,0,8,20
89108,0,1,8,20
89109,1,1,8,20
89110,0,0,8,20
89111,1,0,8,20
89112,1,0,8,20
89113,0,1,8,20
89114,0,0,8,20
89115,1,0,8,20
89116,0,1,8,20
89117,1,1,8,20
89118,1,1,8,20
89119,0,0,8,20
89120,1,0,8,20
89121,1,0,8,20
89122,1,0,8,20
89123,0,1,8,20
89124,1,1,8,20
89125,1,1,8,20
89126,1,1,8,20
89127,0,0,8,20
89128,0,1,8,20
89129,1,1,8,20
89130,0,0,8,20
89131,1,0,8,20
89132,1,0,8,20
89133,0,1,8,20
89134,0,0,8,20
89135,0,1,8,20
89136,1,1,8,20
89137,1,1,8,20
89138,0,0,8,20
89139,0,1,8,20
89140,1,1,8,20
89141,0,0,8,20
89142,0,1,8,20
89143,0,0,8,20
89144,0,1,8,20
89145,1,1,8,20
89146,0,0,8,20
89147,1,0,8,20
89148,1,0,8,20
89149,1,0,8,20
89150,1,0,8,20
89151,1,0,8,20
89152,1,0,8,20
89153,0,1,8,20
89154,0,0,8,20
89155,1,0,8,20
89156,0,1,8,20
89157,0,0,8,20
89158,1,0,8,20
89159,1,0,8,20
89160,0,1,8,20
89161,1,1,8,20
89162,0,0,8,20
89163,1,0,8,20
89164,1,0,8,20
89165,1,0,8,20
89166,1,0,8,20
89167,1,0,8,20
89168,1,0,8,20
89169,0,1,8,20
89170,1,1,8,20
89171,1,1,8,20
89172,1,1,8,20
89173,1,1,8,20
89174,0,0,8,20
89175,1,0,8,20
89176,1,0,8,20
89177,1,0,8,20
89178,0,1,8,20
89179,0,0,8,20
89180,0,1,8,20
89181,1,1,8,20
89182,0,0,8,20
89183,0,1,8,20
89184,0,0,8,20
89185,1,0,8,20
89186,0,1,8,20
89187,0,0,8,20
89188,0,1,8,20
89189,0,0,8,20
89190,0,1,8,20
89191,0,0,8,20
89192,1,0,8,20
89193,0,1,8,20
89194,1,1,8,20
89195,0,0,8,20
89196,0,1,8,20
89197,0,0,8,20
89198,0,1,8,20
89199,1,1,8,20
89200,0,0,8,20
89201,1,0,8,20
89202,1,0,8,20
89203,0,1,8,20
89204,1,1,8,20
89205,0,0,8,20
89206,0,1,8,20
89207,1,1,8,20
89208,1,1,8,20
89209,1,1,8,20
89210,1,1,8,20
89211,0,0,8,20
89212,0,1,8,20
89213,0,0,8,20
89214,1,0,8,20
89215,0,1,8,20
89216,0,0,8,20
89217,1,0,8,20
89218,1,0,8,20
89219,0,1,8,20
89220,0,0,8,20
89221,0,1,8,20
89222,1,1,8,20
89223,0,0,8,20
89224,0,1,8,20
89225,0,0,8,20
89226,1,0,8,20
89227,1,0,8,20
89228,0,1,8,20
89229,1,1,8,20
89230,1,1,8,20
89231,1,1,8,20
89232,1,1,8,20
89233,1,1,8,20
89234,0,0,8,20
89235,0,1,8,20
89236,0,0,8,20
89237,1,0,8,20
89238,1,0,8,20
89239,0,1,8,20
89240,1,1,8,20
89241,1,1,8,20
89242,1,1,8,20
89243,0,0,8,20
89244,0,1,8,20
89245,0,0,8,20
89246,0,1,8,20
89247,1,1,8,20
89248,1,1,8,20
89249,1,1,8,20
89250,1,1,8,20
89251,0,0,8,20
89252,0,1,8,20
89253,0,0,8,20
89254,1,0,8,20
89255,0,1,8,20
89256,1,1,8,20
89257,0,0,8,20
89258,0,1,8,20
89259,1,1,8,20
89260,0,0,8,20
89261,0,1,8,20
89262,0,0,8,20
89263,0,1,8,20
89264,0,0,8,20
89265,1,0,8,20
89266,1,0,8,20
89267,0,1,8,20
89268,0,0,8,20
89269,1,0,8,20
89270,1,0,8,20
89271,1,0,8,20
89272,1,0,8,20
89273,0,1,8,20
89274,0,0,8,20
89275,1,0,8,20
89276,1,0,8,20
89277,1,0,8,20
89278,0,1,8,20
89279,0,0,8,20
89280,0,1,8,20
89281,0,0,8,20
89282,0,1,8,20
89283,1,1,8,20
89284,1,1,8,20
89285,0,0,8,20
89286,1,0,8,20
89287,0,1,8,20
89288,0,0,8,20
89289,1,0,8,20
89290,0,1,8,20
89291,1,1,8,20
89292,0,0,8,20
89293,1,0,8,20
89294,0,1,8,20
89295,1,1,8,20
89296,0,0,8,20
89297,0,1,8,20
89298,1,1,8,20
89299,0,0,8,20
89300,0,1,8,20
89301,0,0,8,20
89302,1,0,8,20
89303,0,1,8,20
89304,0,0,8,20
89305,1,0,8,20
89306,0,1,8,20
89307,0,0,8,20
89308,0,1,8,20
89309,0,0,8,20
89310,0,1,8,20
89311,0,0,8,20
89312,0,1,8,20
89313,1,1,8,20
89314,0,0,8,20
89315,0,1,8,20
89316,0,0,8,20
89317,0,1,8,20
89318,1,1,8,20
89319,0,0,8,20
89320,1,0,8,20
89321,0,1,8,20
89322,1,1,8,20
89323,1,1,8,20
89324,1,1,8,20
89325,1,1,8,20
89326,1,1,8,20
89327,0,0,8,20
89328,0,1,8,20
89329,0,0,8,20
89330,0,1,8,20
89331,1,1,8,20
89332,0,0,8,20
89333,0,1,8,20
89334,1,1,8,20
89335,1,1,8,20
89336,1,1,8,20
89337,1,1,8,20
89338,0,1,8,20
89339,1,1,8,20
89340,1,1,8,20
89341,1,1,8,20
89342,0,0,8,20
89343,1,0,8,20
89344,0,1,8,20
89345,0,0,8,20
89346,0,1,8,20
89347,0,0,8,20
89348,1,0,8,20
89349,1,0,8,20
89350,1,0,8,20
89351,1,0,8,20
89352,1,0,8,20
89353,0,1,8,20
89354,1,1,8,20
89355,1,1,8,20
89356,1,1,8,20
89357,1,1,8,20
89358,1,1,8,20
89359,0,0,8,20
89360,0,1,8,20
89361,1,1,8,20
89362,0,0,8,20
89363,1,0,8,20
89364,1,0,8,20
89365,1,0,8,20
89366,1,0,8,20
89367,1,0,8,20
89368,0,1,8,20
89369,1,1,8,20
89370,1,1,8,20
89371,0,0,8,20
89372,0,1,8,20
89373,0,0,8,20
89374,1,0,8,20
89375,1,0,8,20
89376,0,1,8,20
89377,0,0,8,20
89378,1,0,8,20
89379,1,0,8,20
89380,1,0,8,20
89381,0,1,8,20
89382,1,1,8,20
89383,0,0,8,20
89384,1,0,8,20
89385,1,0,8,20
89386,1,0,8,20
89387,0,1,8,20
89388,0,0,8,20
89389,0,1,8,20
89390,1,1,8,20
89391,0,0,8,20
89392,1,0,8,20
89393,0,1,8,20
89394,0,0,8,20
89395,0,1,8,20
89396,1,1,8,20
89397,1,1,8,20
89398,1,1,8,20
89399,0,0,8,20
89400,1,0,8,20
89401,1,0,8,20
89402,0,1,8,20
89403,1,1,8,20
89404,0,0,8,20
89405,1,0,8,20
89406,1,0,8,20
89407,0,1,8,20
89408,0,0,8,20
89409,1,0,8,20
89410,1,0,8,20
89411,0,1,8,20
89412,0,0,8,20
89413,0,1,8,20
89414,0,0,8,20
89415,1,0,8,20
89416,0,1,8,20
89417,1,1,8,20
89418,1,1,8,20
89419,1,1,8,20
89420,0,0,8,20
89421,0,1,8,20
89422,1,1,8,20
89423,1,1,8,20
89424,1,1,8,20
89425,1,1,8,20
89426,0,0,8,20
89427,1,0,8,20
89428,0,1,8,20
89429,0,0,8,20
89430,1,0,8,20
89431,1,0,8,20
89432,0,1,8,20
89433,1,1,8,20
89434,1,1,8,20
89435,0,0,8,20
89436,0,1,8,20
89437,0,1,8,20
89438,0,0,8,20
89439,0,1,8,20
89440,0,0,8,20
89441,0,1,8,20
89442,1,1,8,20
89443,0,0,8,20
89444,1,0,8,20
89445,1,0,8,20
89446,1,0,8,20
89447,1,0,8,20
89448,0,1,8,20
89449,1,1,8,20
89450,0,0,8,20
89451,0,1,8,20
89452,0,0,8,20
89453,1,0,8,20
89454,1,0,8,20
89455,0,1,8,20
89456,1,1,8,20
89457,0,0,8,20
89458,1,0,8,20
89459,0,1,8,20
89460,1,1,8,20
89461,0,0,8,20
89462,1,0,8,20
89463,0,1,8,20
