"person","sequence_id","coin","start","sequence"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","t"
"davidV","1","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","x"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","x"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","x"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","x"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","t"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","2","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","h"
"davidV","3","0.20EUR","t","t"
"davidV","3","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
"davidV","4","0.20EUR","t","t"
"davidV","4","0.20EUR","t","h"
